398	1631.9985	
399	1603.3491	
400	1475.2395	
401	1376.1112	
402	1319.3982	
403	1360.4724	
404	1410.3060	
405	1346.0013	
406	1303.0430	
407	1294.8846	
408	1330.2263	
409	1287.7871	
410	1272.7173	
411	1302.6786	
412	1427.6514	
413	1477.9862	
414	1468.1591	
415	1449.2056	
416	1426.1893	
417	1452.6346	
418	1463.5425	
419	1472.2267	
420	1506.5964	
421	1767.6182	
422	2028.9672	
423	2197.1418	
424	2295.0713	
425	2476.5681	
426	2613.7129	
427	2467.7227	
428	2218.6924	
429	2069.6267	
430	1896.1610	
431	1721.0790	
432	1622.7555	
433	1543.3367	
434	1407.7014	
435	1283.6749	
436	1312.3945	
437	1369.5181	
438	1385.2935	
439	1270.5085	
440	1286.7402	
441	1341.8453	
442	1396.4408	
443	1321.7046	
444	1335.5344	
445	1328.6238	
446	1360.5095	
447	1440.2568	
448	1462.5363	
449	1544.7301	
450	1699.2296	
451	1787.5637	
452	1830.6345	
453	1491.1833	
454	1374.8123	
455	1302.4006	
456	1278.9901	
457	1231.8757	
458	1245.2098	
459	1371.1792	
460	1511.6019	
461	1493.3723	
462	1480.1489	
463	1401.6836	
464	1417.0272	
465	1387.9216	
466	1409.2452	
467	1388.3655	
468	1310.8842	
469	1327.2010	
470	1500.0415	
471	1737.7115	
472	1812.1007	
473	1818.3204	
474	1590.0192	
475	1381.9974	
476	1254.0132	
477	1293.3091	
478	1392.1686	
479	1465.8557	
480	1471.9399	
481	1275.1783	
482	1154.7673	
483	1106.8036	
484	1177.4788	
485	1132.9603	
486	1101.2703	
487	1061.9941	
488	1053.9126	
489	993.7844	
490	935.1293	
491	932.2661	
492	979.4958	
493	1110.2207	
494	1087.7109	
495	1021.8959	
496	922.0273	
497	872.2806	
498	877.2022	
499	987.0529	
500	1156.1072	
501	1254.0388	
502	1242.8506	
503	1078.3237	
504	965.3354	
505	897.2126	
506	845.6797	
507	807.8995	
508	922.3163	
509	1023.5646	
510	1036.7683	
511	1027.8264	
512	1005.5568	
513	928.7079	
514	891.2806	
515	920.3608	
516	1025.4888	
517	1226.8862	
518	1302.1827	
519	1200.3732	
520	1233.9254	
521	1322.8862	
522	1396.4916	
523	1303.9028	
524	1201.5840	
525	1194.2922	
526	1194.4218	
527	1230.3569	
528	1241.6919	
529	1283.0326	
530	1232.9854	
531	1120.8940	
532	985.2864	
533	861.1784	
534	861.1627	
535	882.3110	
536	814.1617	
537	828.8742	
538	858.5754	
539	826.2498	
540	812.1533	
541	783.6088	
542	757.0055	
543	808.7407	
544	812.0782	
545	754.1772	
546	710.7516	
547	676.9048	
548	695.7953	
549	672.7803	
550	623.9508	
551	640.7974	
552	642.5383	
553	654.2624	
554	680.6129	
555	648.4412	
556	686.5342	
557	714.2208	
558	746.7113	
559	757.3071	
560	724.3133	
561	722.9227	
562	736.3347	
563	749.4315	
564	775.9561	
565	842.0229	
566	868.0770	
567	780.7825	
568	795.4200	
569	821.4854	
570	897.0020	
571	887.0091	
572	829.6537	
573	777.9537	
574	757.7739	
575	733.7084	
576	807.6246	
577	893.7895	
578	907.4380	
579	863.8972	
580	779.8235	
581	728.7867	
582	692.7640	
583	677.1523	
584	671.7385	
585	664.0145	
586	714.1986	
587	775.7636	
588	825.9434	
589	771.8253	
590	730.9225	
591	782.0408	
592	822.2418	
593	831.5422	
594	877.9434	
595	850.1429	
596	790.2411	
597	730.1523	
598	745.4236	
599	792.5471	
600	908.3920	
601	1014.6904	
602	1051.3215	
603	993.7975	
604	915.0947	
605	908.0074	
606	953.9645	
607	1044.6420	
608	1117.5354	
609	1150.7616	
610	1069.1493	
611	1018.7841	
612	982.8040	
613	985.7977	
614	953.6257	
615	986.8731	
616	955.7144	
617	950.7830	
618	1046.4701	
619	1097.1078	
620	1014.9735	
621	903.9572	
622	865.0894	
623	869.1567	
624	830.0533	
625	804.2228	
626	820.8425	
627	905.1856	
628	942.5941	
629	874.4925	
630	825.2990	
631	772.2472	
632	780.4921	
633	824.1332	
634	837.5240	
635	799.9111	
636	786.3793	
637	799.6082	
638	764.0671	
639	766.1111	
640	779.5554	
641	788.6717	
642	798.1577	
643	832.1647	
644	874.4325	
645	945.3390	
646	968.6030	
647	933.2414	
648	903.8440	
649	962.9713	
650	900.2974	
651	905.5709	
652	877.3026	
653	884.7195	
654	917.0157	
655	874.6407	
656	782.4786	
657	736.9343	
658	700.9608	
659	733.7217	
660	793.9041	
661	783.3777	
662	789.6143	
663	833.3392	
664	860.7372	
665	833.7490	
666	769.8509	
667	775.2277	
668	838.8788	
669	870.1844	
670	809.0863	
671	723.9803	
672	728.8564	
673	768.6609	
674	832.7545	
675	815.8759	
676	729.4603	
677	679.1128	
678	680.3568	
679	657.5473	
680	678.3024	
681	672.6078	
682	702.2595	
683	726.8652	
684	681.7222	
685	679.4273	
686	689.1174	
687	736.9730	
688	844.0056	
689	902.2793	
690	849.8270	
691	753.6200	
692	694.9283	
693	669.6249	
694	669.1147	
695	671.2346	
696	652.6943	
697	668.8523	
698	665.4213	
699	625.4805	
700	616.7583	
701	600.2285	
702	612.2647	
703	625.5558	
704	714.7212	
705	787.0817	
706	794.6500	
707	694.2168	
708	674.8213	
709	737.6818	
710	714.0490	
711	630.0784	
712	618.5688	
713	627.1715	
714	642.8074	
715	671.3666	
716	704.9070	
717	708.5027	
718	736.0547	
719	660.5690	
720	599.3853	
721	605.3542	
722	597.7131	
723	590.7668	
724	587.6412	
725	600.2264	
726	610.3469	
727	594.6136	
728	580.4473	
729	572.3582	
730	618.8203	
731	599.9136	
732	622.5013	
733	633.3987	
734	620.5344	
735	617.7476	
736	595.1516	
737	592.1138	
738	627.5808	
739	613.2627	
740	623.1841	
741	659.6196	
742	670.6861	
743	653.3285	
744	654.2463	
745	659.8549	
746	721.1730	
747	793.1001	
748	905.6476	
749	938.3771	
750	946.5893	
751	949.5380	
752	909.9641	
753	891.4739	
754	818.7642	
755	776.9694	
756	688.0219	
757	683.4428	
758	637.4697	
759	617.1963	
760	641.7489	
761	637.1342	
762	639.6837	
763	627.8524	
764	670.3272	
765	686.5610	
766	669.3387	
767	665.3395	
768	693.3169	
769	732.8274	
770	745.0641	
771	715.2856	
772	620.3231	
773	615.8536	
774	611.3118	
775	640.0301	
776	628.0843	
777	658.2173	
778	641.3528	
779	639.2299	
780	615.7346	
781	596.4818	
782	597.4190	
783	626.5143	
784	638.1267	
785	620.3349	
786	604.8498	
787	612.2288	
788	580.2538	
789	582.2693	
790	605.9737	
791	615.7661	
792	594.2231	
793	619.8452	
794	658.1728	
795	676.5114	
796	652.4264	
797	633.5827	
798	601.4650	
799	597.8029	
800	627.8927	
801	643.9484	
802	631.1603	
803	633.1823	
804	627.9814	
805	653.2271	
806	711.2314	
807	802.4872	
808	863.4096	
809	895.8843	
810	836.0006	
